sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,7.0,-966.0,229.0,-8.0,53.0,-87.0
1,12.0,-967.0,231.0,-9.0,52.0,-86.0
2,7.0,-966.0,231.0,-9.0,51.0,-84.0
3,12.0,-969.0,227.0,-12.0,48.0,-85.0
4,4.0,-973.0,224.0,-13.0,49.0,-88.0
5,-3.0,-972.0,228.0,-10.0,45.0,-95.0
6,6.0,-967.0,232.0,-8.0,35.0,-102.0
7,5.0,-966.0,232.0,-12.0,30.0,-106.0
8,37.0,-972.0,226.0,13.0,-58.0,-193.0
9,69.0,-980.0,223.0,10.0,-38.0,-108.0
10,67.0,-979.0,225.0,10.0,-35.0,-97.0
11,71.0,-977.0,228.0,9.0,-32.0,-90.0
12,73.0,-971.0,231.0,8.0,-29.0,-80.0
13,85.0,-968.0,228.0,2.0,-22.0,-70.0
14,80.0,-957.0,239.0,0.0,-7.0,-54.0
15,73.0,-958.0,239.0,-8.0,7.0,-43.0
16,67.0,-965.0,235.0,-19.0,21.0,-41.0
17,62.0,-965.0,235.0,-25.0,33.0,-45.0
18,61.0,-971.0,230.0,-32.0,40.0,-51.0
19,58.0,-973.0,226.0,-36.0,49.0,-56.0
20,61.0,-967.0,232.0,-34.0,52.0,-60.0
21,60.0,-967.0,233.0,-37.0,56.0,-63.0
22,63.0,-974.0,232.0,-45.0,60.0,-67.0
23,79.0,-1008.0,204.0,-47.0,66.0,-71.0
24,69.0,-982.0,225.0,12.0,109.0,-3.0
25,81.0,-972.0,239.0,79.0,139.0,77.0
26,79.0,-963.0,246.0,83.0,152.0,97.0
27,54.0,-963.0,249.0,79.0,173.0,113.0
28,53.0,-977.0,241.0,74.0,178.0,116.0
29,46.0,-977.0,249.0,81.0,181.0,118.0
30,67.0,-994.0,242.0,84.0,180.0,121.0
31,61.0,-1016.0,244.0,91.0,195.0,133.0
32,52.0,-1041.0,240.0,102.0,212.0,140.0
33,59.0,-1036.0,244.0,125.0,219.0,148.0
34,47.0,-1016.0,255.0,142.0,240.0,158.0
35,33.0,-1018.0,254.0,138.0,256.0,164.0
36,-54.0,-1281.0,335.0,1115.0,86.0,22.0
37,165.0,-1473.0,195.0,2388.0,263.0,12.0
38,79.0,-1493.0,182.0,2482.0,347.0,5.0
39,105.0,-1502.0,204.0,2598.0,274.0,43.0
40,83.0,-1478.0,258.0,2730.0,284.0,32.0
41,11.0,-1425.0,319.0,2826.0,361.0,11.0
42,-17.0,-1372.0,347.0,2861.0,349.0,35.0
43,-73.0,-1361.0,345.0,2876.0,357.0,88.0
44,-80.0,-1287.0,246.0,2945.0,323.0,151.0
45,-157.0,-1117.0,176.0,3048.0,347.0,234.0
46,-183.0,-916.0,125.0,3071.0,250.0,350.0
47,-171.0,-721.0,100.0,3001.0,103.0,448.0
48,118.0,-379.0,-338.0,-3389.0,-217.0,904.0
49,168.0,-335.0,-288.0,-3599.0,-115.0,769.0
50,250.0,-672.0,-295.0,-4035.0,-47.0,631.0
51,272.0,-918.0,-231.0,-4099.0,67.0,581.0
52,194.0,-1018.0,-129.0,-3944.0,202.0,520.0
53,158.0,-1021.0,-32.0,-3785.0,234.0,399.0
54,156.0,-1029.0,50.0,-3707.0,211.0,285.0
55,145.0,-1085.0,110.0,-3699.0,182.0,191.0
56,81.0,-1203.0,172.0,-3728.0,146.0,93.0
57,25.0,-1360.0,230.0,-3732.0,42.0,-14.0
58,-69.0,-1468.0,726.0,-1855.0,165.0,-517.0
59,-232.0,-1142.0,841.0,-1627.0,112.0,-578.0
60,-252.0,-1238.0,900.0,-1695.0,8.0,-550.0
61,-201.0,-1294.0,1003.0,-1566.0,-106.0,-507.0
62,-171.0,-1312.0,1125.0,-1301.0,-146.0,-514.0
63,-160.0,-1243.0,1212.0,-960.0,-138.0,-569.0
64,-288.0,-1092.0,1254.0,-629.0,-34.0,-630.0
65,-369.0,-977.0,1254.0,-434.0,18.0,-585.0
66,-277.0,-1103.0,1168.0,-360.0,-3.0,-425.0
67,-159.0,-1116.0,1077.0,-120.0,66.0,-279.0
68,293.0,-422.0,905.0,1672.0,-585.0,-384.0
69,203.0,-722.0,403.0,1183.0,-200.0,-242.0
70,115.0,-1074.0,59.0,761.0,-84.0,-193.0
71,50.0,-1167.0,-138.0,807.0,-30.0,-138.0
72,135.0,-1063.0,-50.0,982.0,-42.0,-35.0
73,130.0,-845.0,251.0,1044.0,-14.0,46.0
74,51.0,-768.0,362.0,851.0,61.0,50.0
75,93.0,-855.0,301.0,611.0,43.0,37.0
76,81.0,-855.0,304.0,469.0,42.0,48.0
77,65.0,-986.0,159.0,-7.0,-34.0,-85.0
78,70.0,-978.0,229.0,215.0,236.0,76.0
79,70.0,-984.0,226.0,218.0,255.0,85.0
80,71.0,-982.0,229.0,230.0,275.0,93.0
81,64.0,-997.0,223.0,237.0,306.0,96.0
82,44.0,-1028.0,224.0,248.0,336.0,91.0
83,31.0,-1034.0,224.0,272.0,356.0,72.0
84,-37.0,-999.0,254.0,292.0,365.0,56.0
85,13.0,-984.0,262.0,279.0,286.0,53.0
86,8.0,-1000.0,262.0,258.0,248.0,67.0
87,0.0,-1040.0,258.0,252.0,215.0,74.0
88,44.0,-1726.0,385.0,1533.0,-8.0,-85.0
89,122.0,-1787.0,408.0,1734.0,-34.0,-141.0
90,193.0,-1778.0,381.0,1975.0,1.0,-215.0
91,143.0,-1753.0,349.0,2216.0,109.0,-312.0
92,111.0,-1770.0,302.0,2417.0,172.0,-416.0
93,111.0,-1731.0,212.0,2631.0,202.0,-478.0
94,101.0,-1668.0,71.0,2821.0,260.0,-455.0
95,217.0,-1600.0,-52.0,2959.0,246.0,-410.0
96,377.0,-1538.0,-88.0,3046.0,250.0,-436.0
97,330.0,-1531.0,-9.0,3104.0,489.0,-481.0
98,301.0,-1482.0,-12.0,3233.0,691.0,-404.0
99,97.0,-1005.0,249.0,3553.0,843.0,-136.0
100,226.0,-602.0,-416.0,-3229.0,-134.0,613.0
101,347.0,-976.0,-211.0,-4015.0,-38.0,427.0
102,367.0,-1132.0,-140.0,-4037.0,79.0,304.0
103,251.0,-1205.0,-67.0,-3967.0,246.0,119.0
104,128.0,-1284.0,-10.0,-3930.0,316.0,-23.0
105,31.0,-1372.0,57.0,-3918.0,288.0,-112.0
106,-11.0,-1501.0,130.0,-3927.0,195.0,-179.0
107,-9.0,-1585.0,206.0,-3887.0,67.0,-241.0
108,20.0,-1664.0,281.0,-3827.0,-65.0,-311.0
109,70.0,-1686.0,342.0,-3736.0,-204.0,-373.0
110,158.0,-1742.0,386.0,-3656.0,-322.0,-438.0
111,275.0,-1794.0,427.0,-3547.0,-394.0,-507.0
112,316.0,-1652.0,475.0,-3259.0,-284.0,-685.0
113,-233.0,-1120.0,337.0,1061.0,-607.0,-88.0
114,-239.0,-1066.0,343.0,1220.0,-782.0,-88.0
115,-327.0,-1395.0,347.0,1337.0,-920.0,-17.0
116,-289.0,-948.0,169.0,1925.0,-1095.0,312.0
117,-135.0,-714.0,12.0,2083.0,-1187.0,343.0
118,78.0,-916.0,-305.0,1779.0,-1102.0,201.0
119,102.0,-1133.0,-476.0,1806.0,-894.0,113.0
120,260.0,-1698.0,-679.0,1777.0,-807.0,83.0
121,635.0,-1959.0,-958.0,1964.0,-617.0,79.0
122,524.0,-1812.0,-753.0,2562.0,-105.0,272.0
123,-117.0,-1036.0,89.0,3084.0,452.0,439.0
124,98.0,-998.0,122.0,768.0,60.0,34.0
125,37.0,-973.0,245.0,179.0,172.0,109.0
126,27.0,-970.0,256.0,188.0,176.0,108.0
127,37.0,-977.0,260.0,189.0,177.0,103.0
128,50.0,-999.0,247.0,190.0,192.0,103.0
129,34.0,-1010.0,248.0,206.0,213.0,105.0
130,37.0,-1003.0,254.0,225.0,216.0,104.0
131,34.0,-1002.0,251.0,237.0,225.0,110.0
132,41.0,-1005.0,249.0,248.0,225.0,117.0
133,21.0,-986.0,267.0,267.0,226.0,129.0
134,-132.0,-1159.0,350.0,785.0,98.0,-68.0
135,27.0,-1469.0,421.0,1396.0,7.0,62.0
136,125.0,-1549.0,416.0,1505.0,-34.0,47.0
137,209.0,-1635.0,423.0,1636.0,-21.0,5.0
138,312.0,-1783.0,414.0,1991.0,94.0,-183.0
139,300.0,-1883.0,368.0,2182.0,209.0,-313.0
140,303.0,-1936.0,270.0,2402.0,321.0,-419.0
141,307.0,-1945.0,306.0,2649.0,391.0,-482.0
142,318.0,-1958.0,238.0,2900.0,471.0,-513.0
143,310.0,-1780.0,-155.0,3231.0,739.0,-524.0
144,179.0,-1608.0,-255.0,3358.0,1001.0,-508.0
145,-25.0,-1607.0,-28.0,3316.0,1056.0,-461.0
146,-27.0,-1418.0,124.0,3514.0,868.0,-339.0
147,-38.0,-1122.0,330.0,3669.0,775.0,-305.0
148,-72.0,-977.0,444.0,3551.0,748.0,-254.0
149,-387.0,-181.0,-400.0,-2015.0,-134.0,301.0
150,-276.0,-410.0,-435.0,-2503.0,-640.0,267.0
151,-94.0,-448.0,-453.0,-2582.0,-1001.0,341.0
152,108.0,-336.0,-453.0,-2613.0,-1189.0,443.0
153,339.0,-328.0,-441.0,-2882.0,-1255.0,502.0
154,489.0,-443.0,-403.0,-3237.0,-1120.0,487.0
155,631.0,-572.0,-355.0,-3510.0,-891.0,398.0
156,606.0,-686.0,-270.0,-3686.0,-490.0,315.0
157,448.0,-857.0,-180.0,-3825.0,-91.0,281.0
158,360.0,-997.0,-106.0,-3871.0,135.0,237.0
159,256.0,-1053.0,-23.0,-3847.0,302.0,154.0
160,125.0,-1637.0,474.0,-2876.0,58.0,-641.0
161,-60.0,-1508.0,501.0,-2811.0,256.0,-606.0
162,-279.0,-1507.0,494.0,-2882.0,388.0,-515.0
163,-392.0,-1596.0,486.0,-2951.0,386.0,-436.0
164,-523.0,-1678.0,517.0,-2910.0,338.0,-369.0
165,-480.0,-1718.0,547.0,-2759.0,156.0,-275.0
166,-261.0,-1669.0,578.0,-2520.0,-66.0,-188.0
167,-24.0,-1498.0,643.0,-2265.0,-154.0,-178.0
168,637.0,-1851.0,-932.0,1140.0,443.0,-95.0
169,17.0,-1076.0,-105.0,1084.0,-58.0,138.0
170,26.0,-1003.0,53.0,1219.0,-305.0,183.0
171,94.0,-873.0,203.0,1251.0,-417.0,162.0
172,24.0,-884.0,175.0,1051.0,-229.0,114.0
173,72.0,-925.0,152.0,904.0,-153.0,71.0
174,56.0,-913.0,188.0,836.0,-122.0,53.0
175,33.0,-876.0,248.0,742.0,-96.0,48.0
176,-24.0,-918.0,210.0,552.0,-66.0,34.0
177,55.0,-1035.0,100.0,401.0,-104.0,5.0
178,64.0,-1004.0,146.0,409.0,-89.0,-18.0
179,-11.0,-953.0,185.0,409.0,-80.0,-38.0
180,36.0,-975.0,157.0,334.0,-81.0,-83.0
181,34.0,-979.0,166.0,294.0,-56.0,-108.0
182,74.0,-952.0,202.0,283.0,-69.0,-110.0
183,82.0,-1004.0,141.0,219.0,-43.0,-94.0
184,59.0,-975.0,198.0,82.0,147.0,-64.0
185,30.0,-967.0,211.0,115.0,143.0,76.0
186,5.0,-978.0,189.0,111.0,170.0,56.0
187,32.0,-984.0,196.0,115.0,152.0,41.0
188,35.0,-975.0,209.0,132.0,149.0,39.0
189,43.0,-965.0,221.0,140.0,147.0,38.0
190,60.0,-984.0,208.0,130.0,155.0,41.0
191,72.0,-979.0,215.0,140.0,170.0,55.0
192,41.0,-974.0,214.0,150.0,197.0,76.0
193,40.0,-982.0,207.0,146.0,209.0,81.0
194,42.0,-974.0,213.0,147.0,209.0,84.0
195,17.0,-972.0,222.0,139.0,234.0,82.0
196,12.0,-968.0,228.0,127.0,245.0,68.0
197,12.0,-974.0,227.0,116.0,263.0,46.0
198,21.0,-986.0,220.0,109.0,283.0,24.0
199,30.0,-987.0,227.0,119.0,311.0,6.0
200,41.0,-986.0,201.0,155.0,391.0,9.0
201,3.0,-1730.0,387.0,1736.0,-23.0,228.0
202,236.0,-1959.0,287.0,2548.0,-48.0,-149.0
203,296.0,-1959.0,134.0,2783.0,24.0,-260.0
204,151.0,-1932.0,0.0,3029.0,233.0,-333.0
205,168.0,-1956.0,114.0,3161.0,205.0,-350.0
206,260.0,-1913.0,-89.0,3390.0,268.0,-361.0
207,344.0,-1663.0,-286.0,3659.0,502.0,-359.0
